Model,Run,File,Class,MethodName,Signature,Has_UC_Annotation,UC_References,UC_Action
Claude3.7,9,Claude3.7_run9.json,UserAccount,createAccount,"+ createAccount (profile : UserProfile, credentials : UserCredentials) : ValidationResult",True,1,create new user account
Claude3.7,9,Claude3.7_run9.json,UserAccount,deactivate,+ deactivate (reason : String),True,15,soft deactivate account
Claude3.7,9,Claude3.7_run9.json,UserAccount,getAccountStatus,+ getAccountStatus () : AccountStatus,False,,
Claude3.7,9,Claude3.7_run9.json,UserAccount,lock,+ lock (),True,2,lock account after failed login attempts
Claude3.7,9,Claude3.7_run9.json,UserCredentials,createPasswordResetToken,+ createPasswordResetToken () : String,True,3,generate password reset token
Claude3.7,9,Claude3.7_run9.json,UserCredentials,incrementFailedAttempts,+ incrementFailedAttempts () : Integer,True,2,track failed login attempts
Claude3.7,9,Claude3.7_run9.json,UserCredentials,recordLoginTime,+ recordLoginTime (),True,2,update last login timestamp
Claude3.7,9,Claude3.7_run9.json,UserCredentials,recordLogout,+ recordLogout (),True,16,record logout event
Claude3.7,9,Claude3.7_run9.json,UserCredentials,resetPassword,+ resetPassword (newPassword : String) : ValidationResult,True,3,update password with new value
Claude3.7,9,Claude3.7_run9.json,UserCredentials,validateCredentials,"+ validateCredentials (email : String, password : String) : ValidationResult",True,2,validate login credentials
Claude3.7,9,Claude3.7_run9.json,UserCredentials,validatePasswordResetToken,+ validatePasswordResetToken (token : String) : ValidationResult,True,3,check if token is valid and not expired
Claude3.7,9,Claude3.7_run9.json,UserProfile,updateProfile,"+ updateProfile (name : String, phoneNumber : String, address : Address) : ValidationResult",True,4,update profile information
Claude3.7,9,Claude3.7_run9.json,UserProfile,validateEmail,+ validateEmail () : ValidationResult,True,1,validate email format
Claude3.7,9,Claude3.7_run9.json,UserProfile,verifyEmail,+ verifyEmail (),True,1,mark email as verified
Claude3.7,9,Claude3.7_run9.json,ValidationResult,addMessage,+ addMessage (message : String),False,,
Claude3.7,9,Claude3.7_run9.json,ValidationResult,isValid,+ isValid () : Boolean,False,,
Claude3.7,9,Claude3.7_run9.json,WasteJourney,addStage,+ addStage (stage : Stage),True,10,record new journey stage
Claude3.7,9,Claude3.7_run9.json,WasteJourney,createJourney,+ createJourney () : String,True,10,create new waste journey with tracking code
Claude3.7,9,Claude3.7_run9.json,WasteJourney,findByTrackingCode,+ findByTrackingCode (code : String) : WasteJourney,True,10,retrieve journey by tracking code
Claude3.7,9,Claude3.7_run9.json,WasteJourney,updateCurrentLocation,+ updateCurrentLocation (location : Address),True,10,update waste current location
Claude3.7,9,Claude3.7_run9.json,WasteJourney,updateStatus,+ updateStatus (status : TrackingStatus),True,10,update journey status
DeepSeek(R1),1,DeepSeek(R1)_run1.json,Address,verifyAddress,+ verifyAddress (),False,,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,CollectionPoint,getAvailableTimeSlots,+ getAvailableTimeSlots (date : LocalDate) : TimeRange[],False,,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,CollectionPoint,updateFacilityType,+ updateFacilityType (type : PointType),True,20,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,CollectionPoint,validateOperatingHours,+ validateOperatingHours () : ValidationResult,True,20,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,CollectionRequest,validateVehicleCapacity,+ validateVehicleCapacity (vehicle : VehicleType) : Boolean,True,8,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,Coordinates,calculateDistance,+ calculateDistance (target : Coordinates) : Float,False,,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,NotificationService,notifyRequestStatusChange,+ notifyRequestStatusChange (request : ServiceRequest),False,,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,NotificationService,sendPasswordResetInstructions,+ sendPasswordResetInstructions (credentials : UserCredentials),True,3,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,NotificationService,sendVerificationEmail,+ sendVerificationEmail (profile : UserProfile),True,1,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,OpeningHours,coversTimestamp,+ coversTimestamp (time : LocalTime) : Boolean,False,,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,Product,archiveListing,+ archiveListing (),False,,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,Product,publishListing,+ publishListing (),True,5,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,Product,updateListingDetails,+ updateListingDetails () : ValidationResult,True,13,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,RoleManager,demoteFromServiceProvider,+ demoteFromServiceProvider (user : UserAccount),True,18,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,RoleManager,promoteToServiceProvider,+ promoteToServiceProvider (user : UserAccount) : ValidationResult,True,21,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,RoutePlan,estimateTravelTime,+ estimateTravelTime () : Duration,True,9,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,SearchFilter,applyCategoryFilter,+ applyCategoryFilter (categories : ProductCategory[]),True,14,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,SearchFilter,applyLocationFilter,"+ applyLocationFilter (origin : Coordinates, radius : Float)",False,,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,ServiceProvider,acceptCollectionRequest,+ acceptCollectionRequest (request : CollectionRequest),True,8,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,ServiceProvider,acceptTransportRequest,+ acceptTransportRequest (request : TransportRequest),True,9,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,ServiceProvider,updateServiceAreas,+ updateServiceAreas (areas : Address[]) : ValidationResult,True,19,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,TimeRange,overlapsWith,+ overlapsWith (other : TimeRange) : Boolean,False,,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,TransportRequest,calculateOptimalRoute,+ calculateOptimalRoute () : RoutePlan,True,9,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,UserAccount,activateAccount,+ activateAccount (),True,1,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,UserAccount,createUnverifiedAccount,+ createUnverifiedAccount (),True,1,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,UserAccount,deactivateAccount,+ deactivateAccount (reason : String),True,15,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,UserAccount,lockAccount,+ lockAccount (),True,2,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,UserAccount,unlockAccount,+ unlockAccount (),False,,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,UserCredentials,completePasswordReset,+ completePasswordReset (newPassword : String),True,3,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,UserCredentials,incrementFailedAttempts,+ incrementFailedAttempts (),True,2,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,UserCredentials,initiatePasswordReset,+ initiatePasswordReset (),True,3,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,UserCredentials,resetLoginAttempts,+ resetLoginAttempts (),True,2,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,UserCredentials,validateCredentials,"+ validateCredentials (email : String, password : String) : Boolean",True,2,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,UserProfile,markEmailVerified,+ markEmailVerified (),True,1,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,UserProfile,recordLastUpdate,+ recordLastUpdate (),False,,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,UserProfile,updateContactInfo,"+ updateContactInfo (phone : String, email : String) : ValidationResult",True,4,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,ValidationResult,validateAddressConsistency,+ validateAddressConsistency (address : Address) : ValidationResult,False,,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,ValidationResult,validateEmailFormat,+ validateEmailFormat (email : String) : ValidationResult,False,,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,ValidationResult,validatePasswordStrength,+ validatePasswordStrength (password : String) : ValidationResult,False,,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,WasteJourney,getCurrentStatus,+ getCurrentStatus () : TrackingStatus,False,,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,WasteJourney,recordStageTransition,+ recordStageTransition (stage : Stage),True,10,
DeepSeek(R1),1,DeepSeek(R1)_run1.json,WasteJourney,updateTrackingStatus,+ updateTrackingStatus (status : TrackingStatus),True,10,
DeepSeek(R1),10,DeepSeek(R1)_run10.json,Address,validateFormat,+ validateFormat () : ValidationResult,False,,
DeepSeek(R1),10,DeepSeek(R1)_run10.json,CollectionPoint,addOperatingHours,+ addOperatingHours (hours : OpeningHours),True,20,Extend available times
DeepSeek(R1),10,DeepSeek(R1)_run10.json,CollectionPoint,validateAccessibility,+ validateAccessibility () : ValidationResult,True,20,Check location usability
DeepSeek(R1),10,DeepSeek(R1)_run10.json,CollectionRequest,validateVehicleCapacity,+ validateVehicleCapacity () : ValidationResult,True,8,Check vehicle suitability
DeepSeek(R1),10,DeepSeek(R1)_run10.json,NotificationService,sendStatusAlert,"+ sendStatusAlert (recipient : UserProfile, template : NotificationTemplate)",False,,
DeepSeek(R1),10,DeepSeek(R1)_run10.json,NotificationTemplate,localizeContent,+ localizeContent (language : String),False,,
DeepSeek(R1),10,DeepSeek(R1)_run10.json,OpeningHours,matchesDay,+ matchesDay (day : DayOfWeek) : Boolean,True,22,Check day match
DeepSeek(R1),10,DeepSeek(R1)_run10.json,Product,publishListing,+ publishListing (),True,5,Make product visible
DeepSeek(R1),10,DeepSeek(R1)_run10.json,Product,updateInventory,+ updateInventory (count : Integer),True,13,Adjust stock quantity
DeepSeek(R1),10,DeepSeek(R1)_run10.json,Product,validateCategory,~ validateCategory () : ValidationResult,False,,
DeepSeek(R1),10,DeepSeek(R1)_run10.json,RoleManager,assignRole,"+ assignRole (user : UserProfile, role : UserRole) : ValidationResult",True,21,Change user role
DeepSeek(R1),10,DeepSeek(R1)_run10.json,RoutePlan,calculateDistance,+ calculateDistance () : Float,True,9,Determine total route length
DeepSeek(R1),10,DeepSeek(R1)_run10.json,SearchFilter,applyFilters,+ applyFilters () : Product[],True,14,Execute search criteria
DeepSeek(R1),10,DeepSeek(R1)_run10.json,ServiceProvider,acceptRequest,+ acceptRequest (request : ServiceRequest),False,,
DeepSeek(R1),10,DeepSeek(R1)_run10.json,ServiceProvider,updateServiceAreas,+ updateServiceAreas (areas : String[]),True,19,Modify service coverage zones
DeepSeek(R1),10,DeepSeek(R1)_run10.json,ServiceRequest,transitionStatus,+ transitionStatus (newStatus : RequestStatus),False,,
DeepSeek(R1),10,DeepSeek(R1)_run10.json,ServiceRequest,validateCancellation,+ validateCancellation () : ValidationResult,True,12,Check cancellation eligibility
DeepSeek(R1),10,DeepSeek(R1)_run10.json,ServiceRequestDetails,validatePayloadStructure,+ validatePayloadStructure () : ValidationResult,True,6,Verify request data
DeepSeek(R1),10,DeepSeek(R1)_run10.json,TimeRange,validateConsistency,+ validateConsistency () : ValidationResult,False,,
DeepSeek(R1),10,DeepSeek(R1)_run10.json,TransportRequest,optimizeRoute,+ optimizeRoute (),True,9,Calculate efficient path
DeepSeek(R1),10,DeepSeek(R1)_run10.json,UserAccount,deactivate,+ deactivate (reason : String),True,15,Mark account as deactivated
DeepSeek(R1),10,DeepSeek(R1)_run10.json,UserAccount,recordLogin,+ recordLogin (),True,2,Record login timestamp
DeepSeek(R1),10,DeepSeek(R1)_run10.json,UserAccount,updateStatus,~ updateStatus (newStatus : AccountStatus),False,,
DeepSeek(R1),10,DeepSeek(R1)_run10.json,UserCredentials,generateResetToken,+ generateResetToken (),True,3,Create password reset token
DeepSeek(R1),10,DeepSeek(R1)_run10.json,UserCredentials,incrementFailedAttempts,+ incrementFailedAttempts (),True,2,Track failed logins
DeepSeek(R1),10,DeepSeek(R1)_run10.json,UserCredentials,resetPassword,+ resetPassword (newHash : String),True,3,Update encrypted password
DeepSeek(R1),10,DeepSeek(R1)_run10.json,UserCredentials,validatePasswordStrength,+ validatePasswordStrength () : ValidationResult,False,,
DeepSeek(R1),10,DeepSeek(R1)_run10.json,UserProfile,confirmEmailVerification,+ confirmEmailVerification (),True,1,Mark email as verified
DeepSeek(R1),10,DeepSeek(R1)_run10.json,UserProfile,updateContactDetails,+ updateContactDetails (phone : String),True,4,Update phone number
DeepSeek(R1),10,DeepSeek(R1)_run10.json,UserProfile,validateEmailFormat,+ validateEmailFormat () : ValidationResult,False,,
DeepSeek(R1),10,DeepSeek(R1)_run10.json,WasteJourney,addProcessingStage,+ addProcessingStage (stage : Stage),True,10,Record treatment phase
DeepSeek(R1),10,DeepSeek(R1)_run10.json,WasteJourney,updateLocation,+ updateLocation (position : Coordinates),True,10,Track geographical position
DeepSeek(R1),2,DeepSeek(R1)_run2.json,Address,validateAddressConsistency,+ validateAddressConsistency () : ValidationResult,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,CollectionPoint,addOperatingHours,+ addOperatingHours (hours : OpeningHours) : ValidationResult,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,CollectionPoint,validateFacilityType,+ validateFacilityType () : ValidationResult,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,CollectionRequest,validateVehicleCapacity,+ validateVehicleCapacity () : ValidationResult,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,NotificationService,alertRequestAccepted,+ alertRequestAccepted (request : ServiceRequest),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,NotificationService,notifyPasswordReset,+ notifyPasswordReset (user : UserCredentials),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,NotificationService,sendVerificationEmail,+ sendVerificationEmail (user : UserProfile),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,OpeningHours,validateTimeRange,+ validateTimeRange () : ValidationResult,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,Product,archiveListing,+ archiveListing (),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,Product,createListing,+ createListing () : ValidationResult,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,Product,updateProductDetails,+ updateProductDetails () : ValidationResult,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,Product,validateProductDetails,+ validateProductDetails () : ValidationResult,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,RoleManager,assignRole,"+ assignRole (user : UserProfile, role : UserRole) : ValidationResult",False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,RoleManager,validateRoleTransition,"+ validateRoleTransition (oldRole : UserRole, newRole : UserRole) : ValidationResult",False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,RoutePlan,optimizeRoute,+ optimizeRoute (),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,SearchFilter,applyFilters,+ applyFilters () : Product[],False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,ServiceProvider,acceptCollectionRequest,+ acceptCollectionRequest (request : CollectionRequest),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,ServiceProvider,scheduleTransport,+ scheduleTransport (request : TransportRequest),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,ServiceProvider,updateServiceAreas,+ updateServiceAreas (areas : Address[]) : ValidationResult,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,ServiceRequest,cancelRequest,+ cancelRequest (),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,ServiceRequest,createRequest,+ createRequest () : ValidationResult,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,ServiceRequest,updateStatus,+ updateStatus (newStatus : RequestStatus),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,ServiceRequest,validateRequestDetails,+ validateRequestDetails () : ValidationResult,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,TransportRequest,generateRoutePlan,+ generateRoutePlan (),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,UserAccount,createAccount,+ createAccount () : ValidationResult,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,UserAccount,deactivateAccount,+ deactivateAccount (),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,UserAccount,lockAccount,+ lockAccount (),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,UserCredentials,generatePasswordResetToken,+ generatePasswordResetToken (),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,UserCredentials,resetFailedAttempts,+ resetFailedAttempts (),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,UserCredentials,updateLastLoginDate,+ updateLastLoginDate (),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,UserCredentials,updatePassword,+ updatePassword (newPassword : String),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,UserCredentials,validateCredentials,+ validateCredentials (password : String) : ValidationResult,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,UserCredentials,validatePasswordStrength,+ validatePasswordStrength (password : String) : ValidationResult,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,UserProfile,updateProfileDetails,+ updateProfileDetails () : ValidationResult,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,UserProfile,validatePhoneFormat,+ validatePhoneFormat () : ValidationResult,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,UserProfile,verifyEmail,+ verifyEmail (),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,WasteJourney,addProcessingStage,+ addProcessingStage (stage : Stage),False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,WasteJourney,getCurrentStatus,+ getCurrentStatus () : TrackingStatus,False,,
DeepSeek(R1),2,DeepSeek(R1)_run2.json,WasteJourney,updateLocation,+ updateLocation (newLocation : Coordinates),False,,
DeepSeek(R1),3,DeepSeek(R1)_run3.json,Address,validateConsistency,+ validateConsistency () : ValidationResult,True,4,Validate address field consistency
DeepSeek(R1),3,DeepSeek(R1)_run3.json,CollectionPoint,updateOperatingHours,+ updateOperatingHours (hours : OpeningHours[]),True,20,Modify available service times
DeepSeek(R1),3,DeepSeek(R1)_run3.json,CollectionPoint,validateLocationUniqueness,+ validateLocationUniqueness () : ValidationResult,True,20,Prevent duplicate point registrations
DeepSeek(R1),3,DeepSeek(R1)_run3.json,CollectionRequest,validateVehicleCompatability,+ validateVehicleCompatability () : ValidationResult,True,8,Check vehicle matches location/quantity
DeepSeek(R1),3,DeepSeek(R1)_run3.json,NotificationService,generateVerificationMessage,+ generateVerificationMessage () : NotificationTemplate,True,1,Create email verification content
DeepSeek(R1),3,DeepSeek(R1)_run3.json,NotificationService,preparePasswordResetTemplate,+ preparePasswordResetTemplate () : NotificationTemplate,True,3,Build password reset message
DeepSeek(R1),3,DeepSeek(R1)_run3.json,OpeningHours,validateTimeSlots,+ validateTimeSlots () : ValidationResult,True,20,Validate operating hour time ranges
DeepSeek(R1),3,DeepSeek(R1)_run3.json,Product,publishListing,+ publishListing (),True,5,Change status to published
DeepSeek(R1),3,DeepSeek(R1)_run3.json,Product,updateInventory,+ updateInventory (count : Integer),True,13,Modify available quantity
DeepSeek(R1),3,DeepSeek(R1)_run3.json,Product,validateCategoryRules,+ validateCategoryRules () : ValidationResult,True,5,Check product categorization
DeepSeek(R1),3,DeepSeek(R1)_run3.json,RoleManager,assignRole,"+ assignRole (user : UserAccount, newRole : UserRole) : ValidationResult",True,21,Enforce valid role transitions
DeepSeek(R1),3,DeepSeek(R1)_run3.json,RoutePlan,optimizeRoute,+ optimizeRoute (),True,9,Calculate efficient transportation path
DeepSeek(R1),3,DeepSeek(R1)_run3.json,SearchFilter,applyFilters,+ applyFilters (products : Product[]) : Product[],True,14,Match products to search criteria
DeepSeek(R1),3,DeepSeek(R1)_run3.json,ServiceProvider,updateServiceDetails,"+ updateServiceDetails (vehicles : VehicleType[], hours : OpeningHours[]) : ValidationResult",True,19,Validate and update provider capabilities
DeepSeek(R1),3,DeepSeek(R1)_run3.json,ServiceRequest,assignToProvider,+ assignToProvider (provider : ServiceProvider),True,8,Link service provider to request
DeepSeek(R1),3,DeepSeek(R1)_run3.json,ServiceRequest,cancelRequest,+ cancelRequest (byUser : UserProfile),True,12,Mark request as cancelled
DeepSeek(R1),3,DeepSeek(R1)_run3.json,ServiceRequest,scheduleCollection,+ scheduleCollection (time : TimeRange),True,8,Finalize collection timeframe
DeepSeek(R1),3,DeepSeek(R1)_run3.json,ServiceRequest,validateRequestConstraints,+ validateRequestConstraints () : ValidationResult,True,6,Check minimum quantity/category rules
DeepSeek(R1),3,DeepSeek(R1)_run3.json,TransportRequest,generateRoutePlan,+ generateRoutePlan (waypoints : Coordinates[]),True,9,Create optimized transport path
DeepSeek(R1),3,DeepSeek(R1)_run3.json,UserAccount,createAccount,"+ createAccount (profile : UserProfile, credentials : UserCredentials)",True,1,Create user account with unverified status
DeepSeek(R1),3,DeepSeek(R1)_run3.json,UserAccount,deactivateAccount,+ deactivateAccount (reason : String),True,15,Mark account as deactivated
DeepSeek(R1),3,DeepSeek(R1)_run3.json,UserAccount,incrementFailedAttempts,+ incrementFailedAttempts (),True,2,Track failed login attempts
DeepSeek(R1),3,DeepSeek(R1)_run3.json,UserAccount,recordLogin,+ recordLogin (),True,2,Update last login timestamp
DeepSeek(R1),3,DeepSeek(R1)_run3.json,UserAccount,resetLoginAttempts,+ resetLoginAttempts (),True,2,Clear failed attempts on successful login
DeepSeek(R1),3,DeepSeek(R1)_run3.json,UserCredentials,authenticate,+ authenticate (attempt : String) : Boolean,True,2,Verify password match
DeepSeek(R1),3,DeepSeek(R1)_run3.json,UserCredentials,generateResetToken,+ generateResetToken (),True,3,Create password reset credentials
DeepSeek(R1),3,DeepSeek(R1)_run3.json,UserCredentials,updatePassword,+ updatePassword (newPassword : String),True,3,Store new encrypted password
DeepSeek(R1),3,DeepSeek(R1)_run3.json,UserCredentials,validatePasswordStrength,+ validatePasswordStrength () : ValidationResult,True,1,Check password complexity rules
DeepSeek(R1),3,DeepSeek(R1)_run3.json,UserProfile,updateContactDetails,"+ updateContactDetails (phone : String, address : Address) : ValidationResult",True,4,Validate and update profile fields
DeepSeek(R1),3,DeepSeek(R1)_run3.json,UserProfile,validateEmailFormat,+ validateEmailFormat () : ValidationResult,True,1,Check email syntax validity
DeepSeek(R1),3,DeepSeek(R1)_run3.json,UserProfile,verifyEmail,+ verifyEmail (),True,1,Mark email as verified
DeepSeek(R1),3,DeepSeek(R1)_run3.json,WasteJourney,addProcessingStage,+ addProcessingStage (stage : Stage),True,10,Mark new waste treatment phase
DeepSeek(R1),3,DeepSeek(R1)_run3.json,WasteJourney,updateLocation,+ updateLocation (position : Coordinates),True,10,Record current transport position
DeepSeek(R1),3,DeepSeek(R1)_run3.json,WasteJourney,validateTrackingCode,+ validateTrackingCode (code : String) : Boolean,True,10,Verify code authenticity
DeepSeek(R1),4,DeepSeek(R1)_run4.json,Address,validateConsistency,+ validateConsistency () : ValidationResult,True,4,Validate address fields and coordinates
DeepSeek(R1),4,DeepSeek(R1)_run4.json,CollectionPoint,updateFacilityInfo,+ updateFacilityInfo (),True,20,Modify collection point details
DeepSeek(R1),4,DeepSeek(R1)_run4.json,CollectionPoint,validateOperatingHours,+ validateOperatingHours () : ValidationResult,True,20,Ensure valid time ranges per day
DeepSeek(R1),4,DeepSeek(R1)_run4.json,CollectionRequest,assignVehicle,+ assignVehicle (type : VehicleType),True,8,Set appropriate transport vehicle
DeepSeek(R1),4,DeepSeek(R1)_run4.json,NotificationService,alertRequestUpdate,+ alertRequestUpdate (),True,8,Inform users about request status changes
DeepSeek(R1),4,DeepSeek(R1)_run4.json,NotificationService,notifyPasswordReset,+ notifyPasswordReset (),True,3,Deliver password recovery instructions
DeepSeek(R1),4,DeepSeek(R1)_run4.json,NotificationService,sendVerificationEmail,+ sendVerificationEmail (),True,1,Trigger email confirmation message
DeepSeek(R1),4,DeepSeek(R1)_run4.json,Product,publish,+ publish (),True,5,Make product visible in marketplace
DeepSeek(R1),4,DeepSeek(R1)_run4.json,Product,updateInventory,+ updateInventory (count : Integer),True,13,Modify available stock quantity
DeepSeek(R1),4,DeepSeek(R1)_run4.json,Product,validateListingDetails,+ validateListingDetails () : ValidationResult,True,5,Check product information completeness
DeepSeek(R1),4,DeepSeek(R1)_run4.json,RoleManager,validateRoleTransition,+ validateRoleTransition (newRole : UserRole) : ValidationResult,True,21,Ensure authorized role changes
DeepSeek(R1),4,DeepSeek(R1)_run4.json,RoutePlan,validateWaypoints,+ validateWaypoints () : ValidationResult,True,9,Ensure viable transportation route
DeepSeek(R1),4,DeepSeek(R1)_run4.json,SearchFilter,applyFilters,+ applyFilters () : ValidationResult,True,14,Validate search criteria parameters
DeepSeek(R1),4,DeepSeek(R1)_run4.json,ServiceProvider,checkAvailability,+ checkAvailability (timeRange : TimeRange) : Boolean,True,8,Verify provider capacity for request
DeepSeek(R1),4,DeepSeek(R1)_run4.json,ServiceProvider,updateServiceDetails,+ updateServiceDetails (),True,19,Modify provider operational parameters
DeepSeek(R1),4,DeepSeek(R1)_run4.json,ServiceRequest,cancel,+ cancel (),True,12,Mark request as cancelled with timestamp
DeepSeek(R1),4,DeepSeek(R1)_run4.json,ServiceRequest,validateRequestConstraints,+ validateRequestConstraints () : ValidationResult,True,6,Check quantity and category validity
DeepSeek(R1),4,DeepSeek(R1)_run4.json,TransportRequest,optimizeRoute,+ optimizeRoute (),True,9,Calculate efficient transportation path
DeepSeek(R1),4,DeepSeek(R1)_run4.json,UserAccount,activate,+ activate (),True,1,Mark account as active after verification
DeepSeek(R1),4,DeepSeek(R1)_run4.json,UserAccount,createUnverifiedAccount,+ createUnverifiedAccount (),True,1,Initialize account with unverified status
DeepSeek(R1),4,DeepSeek(R1)_run4.json,UserAccount,isActive,+ isActive () : Boolean,True,2,Check if account is in active state
DeepSeek(R1),4,DeepSeek(R1)_run4.json,UserAccount,lock,+ lock (),True,2,Lock account after failed login attempts
DeepSeek(R1),4,DeepSeek(R1)_run4.json,UserCredentials,generateResetToken,+ generateResetToken (),True,3,Create time-limited password reset token
DeepSeek(R1),4,DeepSeek(R1)_run4.json,UserCredentials,incrementFailedAttempts,+ incrementFailedAttempts (),True,2,Track unsuccessful login tries
DeepSeek(R1),4,DeepSeek(R1)_run4.json,UserCredentials,resetFailedAttempts,+ resetFailedAttempts (),True,2,Clear failed login counter
DeepSeek(R1),4,DeepSeek(R1)_run4.json,UserCredentials,updatePassword,+ updatePassword (newPassword : String),True,3,Store new encrypted password
DeepSeek(R1),4,DeepSeek(R1)_run4.json,UserCredentials,validateCredentials,+ validateCredentials (password : String) : Boolean,True,2,Compare input with stored credentials
DeepSeek(R1),4,DeepSeek(R1)_run4.json,UserCredentials,validatePasswordStrength,+ validatePasswordStrength () : ValidationResult,True,1,Enforce password complexity rules
DeepSeek(R1),4,DeepSeek(R1)_run4.json,UserProfile,markEmailVerified,+ markEmailVerified (),True,1,Update email verification status and timestamp
DeepSeek(R1),4,DeepSeek(R1)_run4.json,UserProfile,updateLastModified,+ updateLastModified (),True,4,Record profile modification timestamp
DeepSeek(R1),4,DeepSeek(R1)_run4.json,UserProfile,validateEmailFormat,+ validateEmailFormat () : ValidationResult,True,1,Check email syntax validity
DeepSeek(R1),4,DeepSeek(R1)_run4.json,UserProfile,validatePhoneNumber,+ validatePhoneNumber () : ValidationResult,True,4,Validate phone number structure
DeepSeek(R1),4,DeepSeek(R1)_run4.json,WasteJourney,completeJourney,+ completeJourney (),True,10,Finalize waste processing status
DeepSeek(R1),4,DeepSeek(R1)_run4.json,WasteJourney,updateLocation,+ updateLocation (position : Address),True,10,Track waste movement progress
DeepSeek(R1),5,DeepSeek(R1)_run5.json,CollectionPoint,updateLocationDetails,+ updateLocationDetails (details : Map),False,,
DeepSeek(R1),5,DeepSeek(R1)_run5.json,CollectionPoint,validateOperatingHours,+ validateOperatingHours () : ValidationResult,False,,
